atr,macd,macd_signal,macd_histogram,rsi
-0.5647930786268385,0.19723127603270135,0.24989324442045285,-0.1280852815459389,0.4914835117467259
-0.5824608091648725,0.16822553328105352,0.23561268816609396,-0.18008931758689606,0.5060308264522502
-0.6014192924107441,0.17199678955574194,0.2249885178451149,-0.13397936565478308,0.5361429003022701
-0.6426363827920646,0.18878569831165654,0.22005185080136624,-0.06225539900982428,0.5525718841370303
-0.5660363895639704,0.25780859999237205,0.23074943498498796,0.13490501723821047,0.6070713427120477
-0.609142646783479,0.3155208438710576,0.2515542562734901,0.26236536348281786,0.6129940199427834
-0.6127934338172553,0.4049693562879632,0.2871794220940717,0.44926176513259214,0.652843404977882
-0.6110779834274964,0.47506608661891214,0.3305543430238657,0.5469923772950543,0.6566888039286394
-0.5526867457110632,0.44086685456120595,0.3579970748514794,0.3460747260787893,0.5448898303953215
-0.4627280422408749,0.4258134785302012,0.3767568776340528,0.23657604399446414,0.5612584207184719
-0.35366762584155886,0.41573940934652753,0.38962696471161146,0.16230201685395113,0.5679521973270399
-0.33344652655771534,0.3528942121623424,0.3865870485481168,-0.03833585290357898,0.5067018214463693
-0.17490763454298086,0.12808034455836304,0.3364487723153017,-0.6322838546863873,0.36243908555769566
-0.13363138771380828,-0.009938552386807466,0.267050025333944,-0.875173800273789,0.40482943288917184
-0.0997707277855463,-0.040039401260074825,0.2051435150685463,-0.7806907010792815,0.47818877300456514
-0.05301228566026425,-0.1303686284130667,0.13645010710639013,-0.8662789109311967,0.4293400448030532
-0.08043208578865,-0.1717254144723201,0.07271931609866691,-0.8036963407661064,0.45455945325073704
-0.004422173707882632,-0.13347195187811203,0.02985221108763732,-0.5405885682381162,0.5114818567427668
-0.05445819707273686,-0.1002613789325722,0.0026059348347604394,-0.3435974200656382,0.5130235575267013
-0.01923274803088486,-0.1679668594750156,-0.03355844229468073,-0.4560618070960314,0.4401054418195907
-0.05034173900593184,-0.18971393861399735,-0.06710475550553804,-0.4230459264858812,0.4656896299354859
-0.1066705438980321,-0.1674401361789492,-0.08921522191403507,-0.27883074899436844,0.4969383462201943
-0.1711013466640426,-0.1288891847836856,-0.09872293900976602,-0.11989999725970314,0.512876272426776
-0.12371514388912337,-0.0280327473264953,-0.08492699954790757,0.17397775615339547,0.565833760487685
-0.15438112360512005,0.05545095310389347,-0.05617469459507348,0.36258949091918485,0.5690095150467409
-0.1707311922608994,0.09913344311697393,-0.023903262919818702,0.4069684943860973,0.5483711125275819
-0.14379329677063699,0.162582983019688,0.015378112030482692,0.4953694874290986,0.5728181436579765
-0.20174337414063048,0.23060389999347045,0.061237504908034854,0.5783235562720833,0.5887987149250574
-0.25044869334878755,0.24949771267930146,0.10193435690743821,0.5132197854786732,0.5542423569663378
-0.16548565469655988,0.1593091413329335,0.11535348644521143,0.16922588154177468,0.46025844861518034
-0.16444977506647734,0.1472804922382431,0.12353626576148649,0.10319131587714821,0.5131761571958633
-0.22028620633590068,0.1301310332153477,0.12644330988669325,0.03666007423607394,0.5080267448510576
-0.28234525492832474,0.10528210051974991,0.12349590875676979,-0.03716916431307228,0.499038829546139
-0.35784064855946857,0.08778871042423135,0.11742582506542214,-0.0765486897324308,0.5023573364752019
-0.3839088618795012,0.037428779375507516,0.10188319244412403,-0.19600511030531692,0.4675719660983133
-0.42151691063031177,0.022562588825730538,0.08629442512658551,-0.1965869057352321,0.49442742377429616
-0.47558417113880586,0.026452463183311816,0.07464885715577482,-0.14686000719411169,0.5112747768275016
-0.5111112670699214,0.0056787859928228435,0.0609241508049173,-0.1730796055928926,0.48591083587786016
-0.5677134978018114,-0.013796337211354736,0.04581169176131147,-0.19058027732781951,0.4826873705907718
-0.5928308273518812,-0.009705584524439285,0.03458979754223124,-0.14151714222221523,0.5062056711297542
-0.635299562888259,-0.008553988954874133,0.025856655052733764,-0.11013199177231521,0.5037393850835942
-0.652398399535033,-0.03107410733671275,0.014091287736043602,-0.1483707727917942,0.473901343894903
-0.7129487262667769,-0.04276221183171453,0.002198734406124552,-0.14997469017449785,0.4821595377827852
-0.7315212111173232,-0.06912776918431966,-0.012910178110893528,-0.19053555279012926,0.45888772259919075
-0.7813144415292095,-0.07854142385979243,-0.0269949208450269,-0.17761995243514056,0.47554680573223446
-0.8218073623397145,-0.09349542803491738,-0.041436010632474395,-0.18211377387490185,0.4636677606245655
-0.8485588144563855,-0.11407582532280933,-0.05735611971862175,-0.20076539052924094,0.44944351831554785
-0.8638266980876451,-0.10679608302567055,-0.06854741845256679,-0.14113130867656984,0.4883238478742731
-0.8722603683161251,-0.12096857974253276,-0.08050791423510335,-0.15083149885974734,0.45591195845318283
-0.8934934841962084,-0.13431392289665808,-0.09290824257770919,-0.15637813933274178,0.450667902581011
-0.929802716435616,-0.15122736593178546,-0.10641760110452074,-0.1703638972414314,0.4382592661629353
-0.8499217930917369,-0.24451827514897584,-0.13702176768378949,-0.3859431035805385,0.33420601101900343
-0.7891485006546297,-0.26796558386180025,-0.16648070752736827,-0.37150087819837757,0.41985259635729116
-0.8035545112077492,-0.2873876978934131,-0.19416930462052748,-0.34917543974288184,0.41510978242547447
