open,high,low,close,volume
-1.5977050146062395,-1.5853355933650057,-1.5991802666808816,-1.588740021229565,1.7913735264654487
-1.5886643672770193,-1.568502588923571,-1.5891561179685674,-1.5739118465305932,2.8696514568152987
-1.5738361925780475,-1.5664599322048354,-1.5770136585849706,-1.5758788492967841,3.1143421055048957
-1.5758410223205104,-1.570734380523671,-1.5779215060155198,-1.5770893125375163,2.271388674612505
-1.5767866967273325,-1.571982670740676,-1.5824229161919927,-1.580115470639347,2.356854786355761
-1.5798128548291641,-1.5772784474188806,-1.5865460566057379,-1.5846925347683665,1.345310669284892
-1.584806015697185,-1.5815528957377172,-1.5916148714263043,-1.5873404231074686,2.167190264404973
-1.5874160770600143,-1.5851086315073677,-1.588210443561745,-1.586810845439648,1.2656984008117216
-1.586810845439648,-1.5787536994935234,-1.587075634273558,-1.5804180864495299,1.737518168380657
-1.5803046055207113,-1.5735335767678649,-1.5809476641173505,-1.5766732157985142,1.2774060873518938
-1.5766353888222413,-1.572247459574587,-1.5775432362527906,-1.5763705999883313,0.5983602680219122
-1.5763705999883313,-1.5740253274594127,-1.584314265005637,-1.5747818669848697,0.3876219102988144
-1.5747818669848697,-1.5734200958390463,-1.578413256707067,-1.5773919283476991,-0.05024556630362203
-1.5774675823002449,-1.5728148642186797,-1.5785267376358856,-1.5735714037441377,-0.435428453475284
-1.5735714037441377,-1.5716044009779475,-1.5751601367475991,-1.5737605386255018,-0.3019608269173221
-1.5738740195543204,-1.5718691898118575,-1.5760301572018756,-1.5741766353645041,-0.43074537885921516
-1.5741766353645041,-1.5691834744964825,-1.5750844827950534,-1.5705830726185797,0.09141744083246034
-1.5705830726185797,-1.567519087540476,-1.570999169357581,-1.5698265330931218,0.7329986632338913
-1.5698643600693947,-1.5615802522656324,-1.5719070167881304,-1.564871199201374,0.39230498491488325
-1.564568583391191,-1.5602941350723545,-1.5656277387268318,-1.5630555043402754,0.09024667217844314
-1.5639633517708247,-1.5578732085908895,-1.5643037945572802,-1.562374618767363,0.5035280070465182
-1.562374618767363,-1.562109829933453,-1.5688808586862997,-1.567102990801474,-0.0830270886161039
-1.5672542987065654,-1.5605589239062645,-1.567783876374386,-1.5625259266724545,-0.018634812645157366
-1.5625637536487273,-1.5592349797367138,-1.5643037945572802,-1.5632446392216395,-0.17551781228346347
-1.5631689852690938,-1.5619585220283618,-1.564871199201374,-1.5627528885300925,-0.29025314037715
-1.5626772345775468,-1.5616937331944518,-1.5654764308217404,-1.5650603340827383,-0.36986540885032027
-1.5652494689641026,-1.5638120438657332,-1.5671786447540197,-1.5642659675810073,-0.32069312538159744
-1.5642281406047345,-1.562147656909726,-1.5645307564149182,-1.563622908984369,0.03990362005570312
-1.563585082008096,-1.563585082008096,-1.5669138559201097,-1.565552084774286,-0.6637283410086399
-1.5656655657031047,-1.5652872959403752,-1.5660816624421061,-1.5658925275607418,-1.2104773024346769
-1.5636985629369147,-1.5602184811198088,-1.5640011787470975,-1.5608237127401754,-1.0173004745218373
-1.5608993666927211,-1.5588188829977117,-1.563849870842006,-1.563585082008096,-0.7585606019840339
-1.5637742168894604,-1.5613154634317223,-1.563887697818279,-1.5631311582928211,-0.781975975064378
-1.5630555043402754,-1.5629798503877297,-1.5678595303269318,-1.5676325684692947,-0.5607006994551254
-1.567783876374386,-1.5635472550318223,-1.5679351842794775,-1.5649090261776468,0.7575848049682528
-1.564871199201374,-1.5621854838859988,-1.5666490670861997,-1.5652872959403752,-0.053757872265673655
-1.565135988035284,-1.5640011787470975,-1.5677082224218404,-1.5670651638252011,0.22254353008238784
-1.567102990801474,-1.5660060084895604,-1.5691456475202097,-1.5678595303269318,-0.10527169304243089
-1.567821703350659,-1.5659681815132875,-1.572247459574587,-1.5716422279542204,0.32205886567385067
-1.5714152660965834,-1.5668760289438368,-1.5720961516694956,-1.5678973573032047,-0.0830270886161039
-1.5674812605642032,-1.5586297481163474,-1.5692213014727554,-1.559726730428261,1.6239536089409878
-1.559726730428261,-1.5502321593837665,-1.5599915192621716,-1.5505347751939502,0.8383678420954401
-1.5505347751939502,-1.5363496590916177,-1.5529178746991414,-1.5363874860678906,1.3558475871710467
-1.5364631400204363,-1.5292381875523147,-1.540737588339272,-1.5401701836951793,1.3511645125549778
-1.540208010671452,-1.539035374406993,-1.5467899045429343,-1.5460333650174765,2.2421194582620743
-1.5463738078039322,-1.5437259194648307,-1.5486055994040329,-1.5464872887327508,1.46355830334063
-1.546449461756478,-1.540018875790088,-1.54713034732939,-1.5414941278647298,0.7189494393856848
-1.5414941278647298,-1.5395649520748127,-1.5458064031598393,-1.5428937259868272,0.8734909017159564
-1.5428558990105543,-1.5420237055325507,-1.5443689780614693,-1.5430072069156457,0.9039308867204039
-1.5429315529631,-1.5428937259868272,-1.5483029835938493,-1.5481895026650307,0.32205886567385067
-1.547849059878575,-1.5462981538513865,-1.5490216961430343,-1.546411634780205,-0.10058861842636205
-1.5463738078039322,-1.545201171539473,-1.5478868868548479,-1.5457307492072936,0.08439282890835709
-1.5456929222310207,-1.543423303654647,-1.5472816552344815,-1.5443689780614693,0.15112664218733804
-1.5442933241089236,-1.5420237055325507,-1.5453524794445643,-1.5420237055325507,0.23659275393059434
-1.5418345706511865,-1.5411915120545472,-1.542704591105462,-1.5414941278647298,0.4086957460711242
-1.541456300888457,-1.5408510692680906,-1.5420993594850965,-1.5410780311257286,-0.10527169304243089
-1.5408132422918177,-1.5408132422918177,-1.547584271044665,-1.5461090189700222,0.1464435675712692
-1.546184672922568,-1.5418723976274593,-1.5463359808276593,-1.5445581129428334,0.09141744083246034
-1.5441420162038322,-1.5407754153155448,-1.5444824589902877,-1.5410402041494558,0.49299108916036327
-1.5411158581020015,-1.5392623362646298,-1.5450498636343815,-1.543915054346195,0.123028194490925
-1.543915054346195,-1.5376736032611684,-1.5445581129428334,-1.5408510692680906,0.6522156261067038
-1.5408888962443643,-1.537068371640802,-1.5414941278647298,-1.5414184739121841,0.47660032800412233
-1.54122933903082,-1.540018875790088,-1.5469790394242986,-1.5469033854717529,0.3138634850957302
-1.5468277315192072,-1.5443311510851965,-1.553560933295781,-1.55079956402786,0.6369956336044801
-1.5504212942651316,-1.5473194822107543,-1.5508752179804057,-1.5481516756887579,0.7833417153566313
-1.5482273296413036,-1.5476220980209379,-1.5509886989092243,-1.5507239100753143,0.7458771184280806
-1.5509130449566786,-1.5488703882379429,-1.5607858857639025,-1.5593862876418052,1.8030812130056209
-1.5595375955468966,-1.5591214988078952,-1.5681621461371147,-1.562412445743636,1.9342073022555484
-1.562412445743636,-1.5573814578993423,-1.5629420234114568,-1.558932363926531,1.9236703843693934
-1.5590080178790766,-1.5554522821094252,-1.5627907155063654,-1.5570410151128866,1.798398138389552
