date,macd,macd_signal,macd_histogram
2020-06-22 06:30:00,2.3905649545060896,2.79720159521419,-0.40663664070810057
2020-06-22 06:45:00,2.217448310286727,2.6812509382286978,-0.4638026279419707
2020-06-22 07:00:00,2.0038959729604358,2.5457799451750454,-0.5418839722146096
2020-06-22 07:15:00,1.7435470366169739,2.385333363463431,-0.6417863268464572
2020-06-22 07:30:00,1.5540024621413977,2.2190671831990243,-0.6650647210576266
2020-06-22 07:45:00,1.4819205025135034,2.07163784706192,-0.5897173445484167
2020-06-22 08:00:00,1.434882836109864,1.944286844871509,-0.5094040087616449
2020-06-22 08:15:00,1.4119914127325046,1.8378277584437082,-0.42583634571120355
2020-06-22 08:30:00,1.3771677458389604,1.7456957559227586,-0.3685280100837982
2020-06-22 08:45:00,1.2943039869239783,1.6554174021230026,-0.3611134151990243
2020-06-22 09:00:00,1.086199287068439,1.5415737791120898,-0.4553744920436509
2020-06-22 09:15:00,0.9099782340526872,1.4152546701002093,-0.5052764360475221
2020-06-22 09:30:00,0.842112984720643,1.300626333024296,-0.458513348303653
2020-06-22 09:45:00,0.7131346499481879,1.1831279964090744,-0.46999334646088653
2020-06-22 10:00:00,0.3287426822494126,1.0122509335771421,-0.6835082513277295
2020-06-22 10:15:00,-0.17320250819534522,0.7751602452226447,-0.9483627534179899
2020-06-22 10:30:00,-0.4440347513279903,0.5313212459125177,-0.975355997240508
2020-06-22 10:45:00,-0.7437006426559947,0.27631686819881524,-1.02001751085481
2020-06-22 11:00:00,-0.8367870174270138,0.05369609107364942,-0.8904831085006633
2020-06-22 11:15:00,-0.9097545530175921,-0.1389940377445989,-0.7707605152729933
2020-06-22 11:30:00,-0.9254441657678854,-0.2962840633492562,-0.6291601024186291
2020-06-22 11:45:00,-0.8059366638967731,-0.3982145834587596,-0.4077220804380135
2020-06-22 12:00:00,-0.6999300836400835,-0.45855768349502435,-0.24137240014505912
2020-06-22 12:15:00,-0.5586436736537053,-0.47857488152676053,-0.08006879212694473
2020-06-22 12:30:00,-0.5763976980388179,-0.498139444829172,-0.07825825320964591
2020-06-22 12:45:00,-0.5087531564824985,-0.5002621871598373,-0.008490969322661246
2020-06-22 13:00:00,-0.5736042631665441,-0.5149306023611786,-0.05867366080536551
2020-06-22 13:15:00,-0.803745679934309,-0.5726936178758046,-0.23105206205850437
2020-06-22 13:30:00,-0.7658935628155632,-0.6113336068637564,-0.15455995595180683
2020-06-22 13:45:00,-0.6987912652118666,-0.6288251385333784,-0.06996612667848823
