date,atr
2016-01-05 09:45:00,0.8648089580068359
2016-01-05 10:00:00,0.8701797467206209
2016-01-05 10:15:00,0.8665954790977312
2016-01-05 10:30:00,0.8611243734478906
2016-01-05 10:45:00,0.8281869182016192
2016-01-05 11:00:00,0.8261735669015003
2016-01-05 11:15:00,0.9193040264085439
2016-01-05 11:30:00,0.940782310236507
2016-01-05 11:45:00,1.016440716648185
2016-01-05 12:00:00,1.0752663797447375
2016-01-05 12:15:00,1.219890209762964
2016-01-05 12:30:00,1.2127551947799036
2016-01-05 12:45:00,1.1968441094384825
2016-01-05 13:00:00,1.1770695301928817
2016-01-05 13:15:00,1.155850278036255
2016-01-05 13:30:00,1.109718115319379
2016-01-05 13:45:00,1.1954525356537051
2016-01-05 14:00:00,1.1472059259641696
2016-01-05 14:15:00,1.1431197883952946
2016-01-05 14:30:00,1.1450398035099216
2016-01-05 14:45:00,1.210394103259209
2016-01-05 15:00:00,1.3110802387406864
2016-01-05 15:15:00,1.4331459359734933
2016-01-05 15:30:00,1.4557783691182438
2016-01-05 15:45:00,1.6332227713240712
2016-01-05 16:00:00,1.6794211448009213
2016-01-05 16:15:00,1.7173196344580008
2016-01-05 16:30:00,1.7696539462824163
2016-01-05 16:45:00,1.7389643786908093
2016-01-05 17:00:00,1.8240383516414702
2016-01-05 17:15:00,1.7680356122385217
2016-01-05 17:30:00,1.8074616399357655
2016-01-05 17:45:00,1.7726429513689206
2016-01-05 18:00:00,1.7095970262711315
2016-01-05 18:15:00,1.6374829529660542
2016-01-05 18:30:00,1.6905198848970417
2016-01-05 18:45:00,1.656197035975811
2016-01-05 19:00:00,1.6378972476918146
2016-01-05 19:15:00,1.6680474442852689
2016-01-05 19:30:00,1.6031869125506062
2016-01-05 19:45:00,1.5486735616541447
2016-01-05 20:00:00,1.643768307250285
2016-01-05 20:15:00,1.6449277138752545
2016-01-05 20:30:00,1.5824328771698941
2016-01-05 20:45:00,1.512973385943466
2016-01-05 21:00:00,1.428475286947499
2016-01-05 21:15:00,1.399298480736962
2016-01-05 21:30:00,1.3572057321128894
2016-01-05 21:45:00,1.2966910369619682
2016-01-05 22:00:00,1.2569273914646855
2016-01-05 22:15:00,1.193575434931502
2016-01-05 22:30:00,1.1654629038649629
2016-01-05 22:45:00,1.1179298393031798
2016-01-05 23:00:00,1.0987919936386603
2016-01-05 23:15:00,1.031021136950175
2016-01-06 01:00:00,1.010233912882306
2016-01-06 01:15:00,0.9545029191049996
2016-01-06 01:30:00,0.9091812820260665
2016-01-06 01:45:00,0.8792397618813481
2016-01-06 02:00:00,0.8621512074612427
2016-01-06 02:15:00,0.8527118354997266
2016-01-06 02:30:00,0.828946704392602
2016-01-06 02:45:00,0.7883076540788441
2016-01-06 03:00:00,0.8777142502160669
2016-01-06 03:15:00,0.945734660914914
2016-01-06 03:30:00,0.9296107565638507
2016-01-06 03:45:00,0.9410671310950146
2016-01-06 04:00:00,0.9217051931596616
2016-01-06 04:15:00,0.8944405365053975
2016-01-06 04:30:00,0.8855519267550107
2016-01-06 04:45:00,0.9137267891296509
2016-01-06 05:00:00,0.9348891613346784
2016-01-06 05:15:00,0.9723970783822039
2016-01-06 05:30:00,1.0179401442120555
2016-01-06 05:45:00,0.9952301339111976
2016-01-06 06:00:00,0.9677136957746765
2016-01-06 06:15:00,0.9385912889336243
2016-01-06 06:30:00,0.9036919111526543
2016-01-06 06:45:00,0.8669996317845985
2016-01-06 07:00:00,0.8300710866571207
2016-01-06 07:15:00,0.7979231518958894
2016-01-06 07:30:00,0.8052143553318876
2016-01-06 07:45:00,0.8305561870938851
2016-01-06 08:00:00,0.8640878880157635
2016-01-06 08:15:00,0.9230816103003557
2016-01-06 08:30:00,0.9500043524217556
2016-01-06 08:45:00,0.9578611843916264
2016-01-06 09:00:00,1.0351568140779361
2016-01-06 09:15:00,1.0555027559295238
2016-01-06 09:30:00,1.1129668447917098
2016-01-06 09:45:00,1.2477549273065875
2016-01-06 10:00:00,1.2243438610704078
2016-01-06 10:15:00,1.1754621567082333
2016-01-06 10:30:00,1.1857862883719261
2016-01-06 10:45:00,1.3425158392025105
2016-01-06 11:00:00,1.3130504221166215
2016-01-06 11:15:00,1.29211824910829
2016-01-06 11:30:00,1.2441098027434205
2016-01-06 11:45:00,1.1938162454046022
2016-01-06 12:00:00,1.1942579421614035
2016-01-06 12:15:00,1.1939538034355928
2016-01-06 12:30:00,1.1772428174759102
2016-01-06 12:45:00,1.2495826162276187
2016-01-06 13:00:00,1.3588981436399297
2016-01-06 13:15:00,1.3418339905227838
2016-01-06 13:30:00,1.2988458483425855
2016-01-06 13:45:00,1.3174997163181115
2016-01-06 14:00:00,1.2719640222953938
2016-01-06 14:15:00,1.274680877845719
2016-01-06 14:30:00,1.3607751008567404
2016-01-06 14:45:00,1.4892911650812484
2016-01-06 15:00:00,1.5750560818611632
2016-01-06 15:15:00,1.958980647442512
2016-01-06 15:30:00,1.980482029768046
2016-01-06 15:45:00,1.9847333133560403
2016-01-06 16:00:00,2.1043952195448843
2016-01-06 16:15:00,2.344081275291681
2016-01-06 16:30:00,2.375932612770844
2016-01-06 16:45:00,2.3419374261443617
2016-01-06 17:00:00,2.371799038562621
2016-01-06 17:15:00,2.377384821522437
2016-01-06 17:30:00,2.39757161998511
2016-01-06 17:45:00,2.2848879328433283
2016-01-06 18:00:00,2.2788245090687917
2016-01-06 18:15:00,2.256051329849595
2016-01-06 18:30:00,2.1949048062889
2016-01-06 18:45:00,2.2324116058396783
2016-01-06 19:00:00,2.1672393482796966
2016-01-06 19:15:00,2.1202936805454318
2016-01-06 19:30:00,2.0359869890779048
2016-01-06 19:45:00,1.9691307755723497
2016-01-06 20:00:00,1.9399071487457658
2016-01-06 20:15:00,1.8670566381210574
2016-01-06 20:30:00,1.9286954496838402
2016-01-06 20:45:00,1.891645774706429
2016-01-06 21:00:00,1.8779567907988302
2016-01-06 21:15:00,1.8716741628846254
2016-01-06 21:30:00,1.8744117226785864
2016-01-06 21:45:00,1.8362394567729672
2016-01-06 22:00:00,1.7600794955748966
2016-01-06 22:15:00,1.7057881030338324
2016-01-06 22:30:00,1.6475175242456925
2016-01-06 22:45:00,1.5748377010852936
2016-01-06 23:00:00,1.52520643672205
2016-01-06 23:15:00,1.4312631198133345
2016-01-07 01:00:00,1.4361728969695249
2016-01-07 01:15:00,1.4285891186145698
2016-01-07 01:30:00,1.3751184672849621
2016-01-07 01:45:00,1.3690385767646052
2016-01-07 02:00:00,1.3541072498528535
2016-01-07 02:15:00,1.3416710177205113
2016-01-07 02:30:00,1.315837373597619
2016-01-07 02:45:00,1.2811347040549266
2016-01-07 03:00:00,1.308196510908152
2016-01-07 03:15:00,1.3133253315575775
2016-01-07 03:30:00,1.4195163793034615
2016-01-07 03:45:00,1.5024080664960824
2016-01-07 04:00:00,1.7079503474606395
2016-01-07 04:15:00,1.8030967512134484
2016-01-07 04:30:00,1.8207326975553415
2016-01-07 04:45:00,1.7828232191585287
2016-01-07 05:00:00,1.7897644177900538
2016-01-07 05:15:00,1.7797812450907706
2016-01-07 05:30:00,1.6969397275842792
2016-01-07 05:45:00,1.6778726041853904
2016-01-07 06:00:00,1.6094531324578643
2016-01-07 06:15:00,1.545206480139448
2016-01-07 06:30:00,1.5076917315580576
2016-01-07 06:45:00,1.4628566078753307
2016-01-07 07:00:00,1.3869382787413687
2016-01-07 07:15:00,1.3114426874027105
2016-01-07 07:30:00,1.345625352588245
2016-01-07 07:45:00,1.3337949702605012
2016-01-07 08:00:00,1.309952472384751
2016-01-07 08:15:00,1.3256701529286956
2016-01-07 08:30:00,1.3609794277194986
2016-01-07 08:45:00,1.3473380400252541
2016-01-07 09:00:00,1.3825281800234444
2016-01-07 09:15:00,1.458061881450345
2016-01-07 09:30:00,1.4210574613467528
2016-01-07 09:45:00,1.3831247855362612
2016-01-07 10:00:00,1.5093301579979632
2016-01-07 10:15:00,1.5722351467123854
2016-01-07 10:30:00,1.5649326362329314
2016-01-07 10:45:00,1.5917231622162973
2016-01-07 11:00:00,1.6087429363437156
2016-01-07 11:15:00,1.6538327266048793
2016-01-07 11:30:00,1.624273246133103
2016-01-07 11:45:00,1.6253965856950152
2016-01-07 12:00:00,1.5764396867168036
2016-01-07 12:15:00,1.4988368519513184
2016-01-07 12:30:00,1.4424913625262268
2016-01-07 12:45:00,1.4123134080600666
2016-01-07 13:00:00,1.4600053074843424
2016-01-07 13:15:00,1.4978620712354616
2016-01-07 13:30:00,1.454443351861507
2016-01-07 13:45:00,1.479125969585682
2016-01-07 14:00:00,1.4570455431866935
2016-01-07 14:15:00,1.4079708615304998
2016-01-07 14:30:00,1.4381157999926018
2016-01-07 14:45:00,1.5389646714216951
2016-01-07 15:00:00,1.7268957663201507
2016-01-07 15:15:00,1.786403211582993
2016-01-07 15:30:00,1.8845172678984832
2016-01-07 15:45:00,1.987766034477174
2016-01-07 16:00:00,2.0836398891573706
2016-01-07 16:15:00,2.1812370399318475
2016-01-07 16:30:00,2.2711486799367195
2016-01-07 16:45:00,2.274638059941235
2016-01-07 17:00:00,2.2850210556597235
2016-01-07 17:15:00,2.2868052659697553
2016-01-07 17:30:00,2.5184620326861995
2016-01-07 17:45:00,2.4757147446371905
2016-01-07 18:00:00,2.4324494057345265
2016-01-07 18:15:00,2.426560162467768
2016-01-07 18:30:00,2.377520150862928
2016-01-07 18:45:00,2.319840140087
2016-01-07 19:00:00,2.224851558652215
2016-01-07 19:15:00,2.2159335901770665
2016-01-07 19:30:00,2.149795476592988
2016-01-07 19:45:00,2.0612386568363514
2016-01-07 20:00:00,1.9990073242051873
2016-01-07 20:15:00,1.9326496581905428
2016-01-07 20:30:00,1.8624603968912214
2016-01-07 20:45:00,1.8129989399704252
2016-01-07 21:00:00,1.7706418728296662
2016-01-07 21:15:00,1.702738881913257
2016-01-07 21:30:00,1.6289718189194582
2016-01-07 21:45:00,1.5847595461394963
2016-01-07 22:00:00,1.562276721415245
2016-01-07 22:15:00,1.5163998127427167
2016-01-07 22:30:00,1.4480855404039636
2016-01-07 22:45:00,1.4246508589465299
2016-01-07 23:00:00,1.390747226164638
2016-01-07 23:15:00,1.311408138581464
2016-01-08 01:00:00,1.2441647001113678
2016-01-08 01:15:00,1.2131529358177109
2016-01-08 01:30:00,1.1757848689735764
2016-01-08 01:45:00,1.141800235475467
2016-01-08 02:00:00,1.350243075798644
2016-01-08 02:15:00,1.373082856098746
2016-01-08 02:30:00,1.3392912235202705
2016-01-08 02:45:00,1.2829132789831053
2016-01-08 03:00:00,1.4312766161985906
2016-01-08 03:15:00,1.6168997150415465
2016-01-08 03:30:00,1.678549735395723
2016-01-08 03:45:00,1.7293676114388927
2016-01-08 04:00:00,1.7844127820504005
2016-01-08 04:15:00,1.7348118690468108
2016-01-08 04:30:00,1.6830395926863237
2016-01-08 04:45:00,1.6356796217801564
2016-01-08 05:00:00,1.5959882202244258
2016-01-08 05:15:00,1.5691319187798258
2016-01-08 05:30:00,1.5113367817241234
2016-01-08 05:45:00,1.4526698687438167
2016-01-08 06:00:00,1.3874791638335415
2016-01-08 06:15:00,1.3269449378454288
2016-01-08 06:30:00,1.2714488708564662
2016-01-08 06:45:00,1.2227739515095861
2016-01-08 07:00:00,1.1882900978303306
2016-01-08 07:15:00,1.1369836622710232
2016-01-08 07:30:00,1.1086276863945221
2016-01-08 07:45:00,1.0994399945092004
2016-01-08 08:00:00,1.0823371377585522
2016-01-08 08:15:00,1.081455913632937
2016-01-08 08:30:00,1.0599233483734394
2016-01-08 08:45:00,1.0477859663467561
2016-01-08 09:00:00,1.230086968750553
2016-01-08 09:15:00,1.2279378995540882
2016-01-08 09:30:00,1.2195137638716622
2016-01-08 09:45:00,1.233834209309406
2016-01-08 10:00:00,1.2728460515015894
2016-01-08 10:15:00,1.2447856192514837
2016-01-08 10:30:00,1.2487295035906762
2016-01-08 10:45:00,1.254534539048496
2016-01-08 11:00:00,1.2984963576878814
2016-01-08 11:15:00,1.3550323321387574
2016-01-08 11:30:00,1.3846728798431305
2016-01-08 11:45:00,1.3864819598543414
2016-01-08 12:00:00,1.3695903912933074
2016-01-08 12:15:00,1.3096196490580692
2016-01-08 12:30:00,1.2653611026967826
2016-01-08 12:45:00,1.259978166789857
2016-01-08 13:00:00,1.2599797263048667
2016-01-08 13:15:00,1.3621240315688088
2016-01-08 13:30:00,1.3584008864567472
2016-01-08 13:45:00,1.3056579659955594
2016-01-08 14:00:00,1.375253825567303
2016-01-08 14:15:00,1.3391642665982182
2016-01-08 14:30:00,1.3435096761269232
2016-01-08 14:45:00,1.406116127832145
2016-01-08 15:00:00,1.5285364044155556
2016-01-08 15:15:00,1.6222123755287243
2016-01-08 15:30:00,2.0106257772766685
2016-01-08 15:45:00,2.299152507471205
2016-01-08 16:00:00,2.544213042651834
2016-01-08 16:15:00,2.5339121110338527
2016-01-08 16:30:00,2.5422041031028697
2016-01-08 16:45:00,2.6084752385955237
2016-01-08 17:00:00,2.6778698644101238
2016-01-08 17:15:00,2.6323077312379692
2016-01-08 17:30:00,2.5342857504352563
2016-01-08 17:45:00,2.476122482547009
2016-01-08 18:00:00,2.3785423052222154
2016-01-08 18:15:00,2.392217854849196
2016-01-08 18:30:00,2.385630865217107
2016-01-08 18:45:00,2.2830858034158723
2016-01-08 19:00:00,2.2264368174575964
2016-01-08 19:15:00,2.235977044782063
2016-01-08 19:30:00,2.1541215415833386
2016-01-08 19:45:00,2.078112860041682
2016-01-08 20:00:00,2.028247655752982
2016-01-08 20:15:00,1.99408710891348
2016-01-08 20:30:00,1.9259380297053716
2016-01-08 20:45:00,1.8376567418692775
2016-01-08 21:00:00,1.7649669745929122
2016-01-08 21:15:00,1.8353264764077042
2016-01-08 21:30:00,1.8399460138071604
2016-01-08 21:45:00,1.8028070128209301
2016-01-08 22:00:00,1.7333207976194462
2016-01-08 22:15:00,1.6837978835037688
2016-01-08 22:30:00,1.6499551775392163
2016-01-08 22:45:00,1.637101236286417
2016-01-08 23:00:00,1.5851654336945198
2016-01-08 23:15:00,1.593367902716343
2016-01-08 23:30:00,1.6402701953794614
2016-01-08 23:45:00,1.7159651814237888
2016-01-11 01:00:00,1.9026819541792435
2016-01-11 01:15:00,1.8710618145950144
2016-01-11 01:30:00,1.795271684981081
2016-01-11 01:45:00,1.7098951360538543
2016-01-11 02:00:00,1.7584740549071576
2016-01-11 02:15:00,1.718583050985221
2016-01-11 02:30:00,1.6686842616291322
2016-01-11 02:45:00,1.6294925286556148
2016-01-11 03:00:00,1.6423859194659243
2016-01-11 03:15:00,1.662215496646935
2016-01-11 03:30:00,1.717057246886428
2016-01-11 03:45:00,1.7715531578231132
2016-01-11 04:00:00,1.802870789407179
2016-01-11 04:15:00,1.7712371615923732
2016-01-11 04:30:00,1.7461487929072088
2016-01-11 04:45:00,1.666423879128114
2016-01-11 05:00:00,1.6116793163332552
2016-01-11 05:15:00,1.5565593651665883
2016-01-11 05:30:00,1.5125194105118358
2016-01-11 05:45:00,1.5023394526181255
2016-01-11 06:00:00,1.4993152060025476
2016-01-11 06:15:00,1.4286498341452223
2016-01-11 06:30:00,1.3858891317062727
2016-01-11 06:45:00,1.3504684794415298
2016-01-11 07:00:00,1.308292159481436
2016-01-11 07:15:00,1.2705570052327764
2016-01-11 07:30:00,1.2612315048590137
2016-01-11 07:45:00,1.2482863973690788
2016-01-11 08:00:00,1.2826945118427173
2016-01-11 08:15:00,1.2632163324253798
2016-01-11 08:30:00,1.2708437372521468
2016-01-11 08:45:00,1.254354898876991
2016-01-11 09:00:00,1.3376152632429255
2016-01-11 09:15:00,1.331357030154145
2016-01-11 09:30:00,1.367688670857431
2016-01-11 09:45:00,1.4878537657961828
2016-01-11 10:00:00,1.4915784968107548
2016-01-11 10:15:00,1.4371800327528288
2016-01-11 10:30:00,1.50952431612763
2016-01-11 10:45:00,1.6402725792613648
2016-01-11 11:00:00,1.6473959664569822
2016-01-11 11:15:00,1.6104391117100627
2016-01-11 11:30:00,1.594693460873637
2016-01-11 11:45:00,1.5615010708112258
2016-01-11 12:00:00,1.5663938514675582
2016-01-11 12:15:00,1.5173657192198833
2016-01-11 12:30:00,1.636839596418467
2016-01-11 12:45:00,1.5613510538171427
2016-01-11 13:00:00,1.4926831214016423
2016-01-11 13:15:00,1.4846343270158184
2016-01-11 13:30:00,1.4957318750861242
2016-01-11 13:45:00,1.4296081697228413
2016-01-11 14:00:00,1.4817790147426442
2016-01-11 14:15:00,1.5359376565467415
2016-01-11 14:30:00,1.5283706810791053
2016-01-11 14:45:00,1.4942013467163089
2016-01-11 15:00:00,1.5681869648079991
2016-01-11 15:15:00,1.618316467321712
2016-01-11 15:30:00,1.7405795767987438
2016-01-11 15:45:00,1.7833953213131295
2016-01-11 16:00:00,1.8588670840764716
2016-01-11 16:15:00,1.8553765780710054
2016-01-11 16:30:00,1.8585639653516544
2016-01-11 16:45:00,1.834380824969392
2016-01-11 17:00:00,1.9204964803287186
2016-01-11 17:15:00,1.9583181603052418
2016-01-11 17:30:00,1.94200972028344
2016-01-11 17:45:00,1.9868661688346345
2016-01-11 18:00:00,2.0056614424893033
2016-01-11 18:15:00,1.9552570537400642
2016-01-11 18:30:00,2.025595835615778
2016-01-11 18:45:00,1.9573389902146625
2016-01-11 19:00:00,1.8939576337707535
2016-01-11 19:15:00,1.835817802787123
2016-01-11 19:30:00,1.8111165311594721
2016-01-11 19:45:00,1.750322493219496
2016-01-11 20:00:00,1.8538708865609477
2016-01-11 20:15:00,1.8464515375208799
2016-01-11 20:30:00,1.8317049991265384
2016-01-11 20:45:00,1.7722974991889284
2016-01-11 21:00:00,1.7135619635325798
2016-01-11 21:15:00,1.7161646804231097
2016-01-11 21:30:00,1.6871529175357407
2016-01-11 21:45:00,1.6844991377117495
2016-01-11 22:00:00,1.6484634850180577
2016-01-11 22:15:00,1.6835732360881874
2016-01-11 22:30:00,1.6233180049390417
2016-01-11 22:45:00,1.565223861729106
2016-01-11 23:00:00,1.498422157319892
2016-01-11 23:15:00,1.4135348603684836
2016-01-12 01:00:00,1.3532823703421588
2016-01-12 01:15:00,1.2951907724605733
2016-01-12 01:30:00,1.281962860141954
2016-01-12 01:45:00,1.222536941560389
2016-01-12 02:00:00,1.2273557314489298
2016-01-12 02:15:00,1.2039731792025843
2016-01-12 02:30:00,1.1858322378309742
2016-01-12 02:45:00,1.141844220843043
2016-01-12 03:00:00,1.2102839193542478
2016-01-12 03:15:00,1.2081207822575042
2016-01-12 03:30:00,1.2482550120962526
2016-01-12 03:45:00,1.2590939398036696
2016-01-12 04:00:00,1.2634443726748315
2016-01-12 04:15:00,1.2317697746266245
2016-01-12 04:30:00,1.1916433621532996
2016-01-12 04:45:00,1.1858116934280731
2016-01-12 05:00:00,1.1732537153260674
2016-01-12 05:15:00,1.1530213070884818
2016-01-12 05:30:00,1.132805499439313
2016-01-12 05:45:00,1.0918908209079297
2016-01-12 06:00:00,1.0846129051287925
2016-01-12 06:15:00,1.0614262690481637
2016-01-12 06:30:00,1.0784672498304346
2016-01-12 06:45:00,1.0614338748425405
2016-01-12 07:00:00,1.0327600266394914
2016-01-12 07:15:00,1.0118485961652426
2016-01-12 07:30:00,1.085287982153437
2016-01-12 07:45:00,1.0649102691424739
2016-01-12 08:00:00,1.033130964203734
2016-01-12 08:15:00,1.0557644667606199
2016-01-12 08:30:00,1.054638433420573
2016-01-12 08:45:00,1.059307116747667
2016-01-12 09:00:00,1.0886423226942643
2016-01-12 09:15:00,1.1115964425018228
2016-01-12 09:30:00,1.0800538394659671
2016-01-12 09:45:00,1.046478565218391
2016-01-12 10:00:00,1.2903015248456513
2016-01-12 10:15:00,1.3367085587852514
2016-01-12 10:30:00,1.3098008045862912
2016-01-12 10:45:00,1.3348150328301174
2016-01-12 11:00:00,1.3037568161994013
2016-01-12 11:15:00,1.2706313293280098
2016-01-12 11:30:00,1.214871948661724
2016-01-12 11:45:00,1.1880953809001666
2016-01-12 12:00:00,1.2075171394073003
2016-01-12 12:15:00,1.2012659151639302
2016-01-12 12:30:00,1.2790326355093775
2016-01-12 12:45:00,1.399101732972996
2016-01-12 13:00:00,1.414880180617774
2016-01-12 13:15:00,1.4081030248593733
2016-01-12 13:30:00,1.421095665940841
2016-01-12 13:45:00,1.3888745469450685
2016-01-12 14:00:00,1.3782406507347071
2016-01-12 14:15:00,1.3469377471108035
2016-01-12 14:30:00,1.680013622317174
2016-01-12 14:45:00,1.706441220723087
2016-01-12 15:00:00,1.7116954192428646
2016-01-12 15:15:00,1.7208600321540826
2016-01-12 15:30:00,1.7400843155716488
2016-01-12 15:45:00,1.8186497216022395
2016-01-12 16:00:00,1.8694604557735062
2016-01-12 16:15:00,1.8373561375039753
2016-01-12 16:30:00,2.0404021276822513
2016-01-12 16:45:00,2.073944832847804
2016-01-12 17:00:00,2.0679487733586757
2016-01-12 17:15:00,2.0423810038330585
2016-01-12 17:30:00,2.0222109321306965
2016-01-12 17:45:00,2.1127672941213747
2016-01-12 18:00:00,2.101855344541279
2016-01-12 18:15:00,2.0531513913597643
2016-01-12 18:30:00,2.034354863405493
2016-01-12 18:45:00,2.0204723731622374
2016-01-12 19:00:00,2.0132957750792255
2016-01-12 19:15:00,1.945917505430705
2016-01-12 19:30:00,1.8676376836142197
2016-01-12 19:45:00,1.8049492776417762
2016-01-12 20:00:00,1.7824529006673642
2016-01-12 20:15:00,1.7208491220482718
2016-01-12 20:30:00,1.6550741847591226
2016-01-12 20:45:00,1.6139974572763391
2016-01-12 21:00:00,1.6708547817566064
2016-01-12 21:15:00,1.835079440202565
2016-01-12 21:30:00,1.779716623045235
2016-01-12 21:45:00,1.7468797213991423
2016-01-12 22:00:00,1.703531169870623
2016-01-12 22:15:00,1.7011360863084408
2016-01-12 22:30:00,1.646769223000699
2016-01-12 22:45:00,1.6055714213578036
2016-01-12 23:00:00,1.5587448912608208
2016-01-12 23:15:00,1.4845488275993486
2016-01-13 01:00:00,1.5313667684851164
2016-01-13 01:15:00,1.4634119993076191
2016-01-13 01:30:00,1.433882570785643
2016-01-13 01:45:00,1.3650338157295114
2016-01-13 02:00:00,1.3303885431773952
2016-01-13 02:15:00,1.3375036472361572
2016-01-13 02:30:00,1.3455391010050064
2016-01-13 02:45:00,1.3194291652189356
2016-01-13 03:00:00,1.3566127962747363
2016-01-13 03:15:00,1.3861404536836985
2016-01-13 03:30:00,1.3864161355634415
2016-01-13 03:45:00,1.351672125880345
2016-01-13 04:00:00,1.336552688317454
2016-01-13 04:15:00,1.3975132105804808
2016-01-13 04:30:00,1.3698336955390171
2016-01-13 04:45:00,1.336988431571934
2016-01-13 05:00:00,1.2936321150310828
2016-01-13 05:15:00,1.229086963957441
2016-01-13 05:30:00,1.1898664665318979
2016-01-13 05:45:00,1.199161718922472
2016-01-13 06:00:00,1.182793024713726
2016-01-13 06:15:00,1.122593522948454
2016-01-13 06:30:00,1.103122557023558
2016-01-13 06:45:00,1.087899517236152
2016-01-13 07:00:00,1.075192408862147
2016-01-13 07:15:00,1.0398215225148455
2016-01-13 07:30:00,1.0448342709066514
2016-01-13 07:45:00,1.0337746801275958
2016-01-13 08:00:00,1.03493363154705
2016-01-13 08:15:00,1.0145812292936893
2016-01-13 08:30:00,0.9878254272012901
2016-01-13 08:45:00,0.9736950395440525
2016-01-13 09:00:00,0.9891453938623382
2016-01-13 09:15:00,1.0984921514435986
2016-01-13 09:30:00,1.1100284263404838
2016-01-13 09:45:00,1.1364549673161648
2016-01-13 10:00:00,1.255279612507864
2016-01-13 10:15:00,1.2899024973287314
2016-01-13 10:30:00,1.270623747519535
2016-01-13 10:45:00,1.3412934798395675
2016-01-13 11:00:00,1.3276296598510335
2016-01-13 11:15:00,1.356370398433104
