date,atr,macd,macd_signal,macd_histogram,rsi
2017-10-13 11:45:00,-5.69679144861564,-5.700694711126749,-5.699472052380071,-5.701593764057946,-0.8563892548355222
2017-10-13 12:00:00,-5.696555394247158,-5.701315737848277,-5.699840789473713,-5.701846053685832,-1.3255698277506238
2017-10-13 12:15:00,-5.696657725914678,-5.701701007312724,-5.7002128330415145,-5.701859279582478,-1.0902859643023493
2017-10-13 12:30:00,-5.696766257631564,-5.701888123651303,-5.700547891163472,-5.701711337799099,-0.8363751944342428
2017-10-13 12:45:00,-5.696745451995263,-5.702113996695225,-5.7008611122698225,-5.701623989736671,-0.9999647883110728
2017-10-13 13:00:00,-5.696826102436835,-5.702153418388718,-5.701119573493602,-5.701404950206386,-0.6936302406181153
2017-10-13 13:15:00,-5.696938818604307,-5.702124765618612,-5.701320611918604,-5.7011752590112765,-0.5923341765613397
2017-10-13 13:30:00,-5.696913792856752,-5.702359941795708,-5.7015284778940245,-5.701202569212952,-1.0927453558524338
2017-10-13 13:45:00,-5.696982418951074,-5.7025124793431115,-5.701725278183842,-5.701158306470538,-1.0675497028622964
2017-10-13 14:00:00,-5.697059652635705,-5.702713198065907,-5.701922862160255,-5.701161441216922,-1.2478519596806632
2017-10-13 14:15:00,-5.697007082650043,-5.703048955558555,-5.7021480808399145,-5.701271980029909,-1.5659356055886604
2017-10-13 14:30:00,-5.696915037409955,-5.703390126478754,-5.702396489967683,-5.70136474182234,-1.7187945855712674
2017-10-13 14:45:00,-5.696834970611548,-5.703490250995041,-5.702615242173154,-5.701246114133156,-1.307485465577424
2017-10-13 15:00:00,-5.696844381486138,-5.703285715610876,-5.702749336860699,-5.700907484061446,-0.6340481356163463
2017-10-13 15:15:00,-5.696458644093101,-5.703771188830358,-5.702953707254631,-5.701188586886996,-1.5964131556854286
2017-10-13 15:30:00,-5.693747112451387,-5.70091123435516,-5.702545212674736,-5.698737126991692,1.7196964457344655
2017-10-13 15:45:00,-5.69343400456476,-5.6990415610052745,-5.701844482340844,-5.6975681839757,1.3140695322154
2017-10-13 16:00:00,-5.693645813222983,-5.697724638552779,-5.701020513583231,-5.6970752302808165,1.1743629237536735
2017-10-13 16:15:00,-5.693564197935055,-5.6961617665523265,-5.70004876417705,-5.696484107686545,1.4818975167492812
2017-10-13 16:30:00,-5.6933641253320175,-5.6949218964370445,-5.699023390629049,-5.6962696111192646,1.515037816559781
2017-10-13 16:45:00,-5.693478253512177,-5.694154409800541,-5.698049594463348,-5.696475920648463,1.3488139716185525
2017-10-13 17:00:00,-5.6933221462682155,-5.694161062484569,-5.697271888067592,-5.697260279728246,0.7597508173756267
2017-10-13 17:15:00,-5.693382533245342,-5.6944874966147925,-5.696715009777032,-5.69814359214903,0.508385597194675
2017-10-13 17:30:00,-5.69353047115544,-5.694710722143913,-5.696314152250408,-5.698767675204774,0.5854680681446105
2017-10-13 17:45:00,-5.693638121272746,-5.694971242205556,-5.696045570241438,-5.6992967772753875,0.5623485251625643
2017-10-13 18:00:00,-5.6938407539477875,-5.695152400369489,-5.695866936267048,-5.699656569413709,0.6352230247435114
2017-10-13 18:15:00,-5.693972173152737,-5.695215000994171,-5.695736549212473,-5.699849557092967,0.7571916796753826
2017-10-13 18:30:00,-5.6941779638875865,-5.695359016047038,-5.695661042579386,-5.700069078778922,0.7091647315910674
2017-10-13 18:45:00,-5.694431198773499,-5.695459563764426,-5.6956207468163935,-5.700209922259301,0.7764152091625675
2017-10-13 19:00:00,-5.694579884946469,-5.695401192685035,-5.695576835990122,-5.700195462006182,0.963152394177024
2017-10-13 19:15:00,-5.694782796058616,-5.6953095026639176,-5.6955233693248815,-5.700157238650305,1.0610278938604145
2017-10-13 19:30:00,-5.6948334170871755,-5.695376820234881,-5.695494059506881,-5.700253866039269,0.9260504543128775
2017-10-13 19:45:00,-5.694896633673006,-5.695383881976293,-5.695472024000764,-5.700282963286798,1.0342238765201477
2017-10-13 20:00:00,-5.694993161260148,-5.695283304332353,-5.695434280067081,-5.7002201295765405,1.2034248638401395
2017-10-13 20:15:00,-5.695053073220422,-5.695090487531655,-5.695365521559997,-5.700096071282927,1.37487094351215
2017-10-13 20:30:00,-5.695097898191612,-5.695244015419986,-5.695341220331994,-5.70027390039926,0.9182014136887026
2017-10-13 20:45:00,-5.695147627051658,-5.695130032034358,-5.695298982672467,-5.70020215467316,1.2266456251637092
2017-10-13 21:00:00,-5.695234332212838,-5.695365995818962,-5.695312385301766,-5.700424715828465,0.7625646977541665
2017-10-13 21:15:00,-5.695317546039056,-5.695414786250302,-5.695332865491474,-5.700453026070097,0.9748104831435496
2017-10-13 21:30:00,-5.695521804889915,-5.695654334463589,-5.695397159285896,-5.700628280488962,0.72476839840983
2017-10-13 21:45:00,-5.695681753023641,-5.695841452128245,-5.695486017854366,-5.700726539585148,0.7901497717346543
2017-10-13 22:00:00,-5.695873506544076,-5.696051744251737,-5.69559916313384,-5.700823686429166,0.7673845649240935
2017-10-13 22:15:00,-5.6959975255677255,-5.69609372923556,-5.695698076354184,-5.700766758192645,0.9881449551578398
2017-10-13 22:30:00,-5.69610728230801,-5.696006388686231,-5.695759738820594,-5.700617755176906,1.1925329311114232
2017-10-13 22:45:00,-5.69616596902773,-5.695761387617305,-5.695760068579936,-5.700372424348639,1.444998642288565
2017-10-13 23:00:00,-5.69618263736717,-5.695815087372738,-5.695771072338497,-5.700415120345511,1.0336615383347731
2017-10-13 23:15:00,-5.6961629905300475,-5.695866835314564,-5.69579022493371,-5.700447715692123,1.08617786342423
2017-10-13 23:30:00,-5.6960204600599,-5.695922499330202,-5.695816679813008,-5.700476924828462,1.1331172999389878
2017-10-13 23:45:00,-5.6961420880763605,-5.695980597147078,-5.6958494632798224,-5.700502239178525,1.182095242549731
2017-10-16 01:00:00,-5.695971329839406,-5.696465406686045,-5.695972651961067,-5.700863860036247,0.3281967352557854
2017-10-16 01:15:00,-5.696118082284031,-5.696766035256339,-5.696131328620121,-5.701005811947487,0.5245126994818524
2017-10-16 01:30:00,-5.6961651900135415,-5.697187493703782,-5.696342561636854,-5.701216037378197,0.2358141153021007
2017-10-16 01:45:00,-5.696333219883762,-5.697596221613736,-5.69659329363223,-5.701374033292775,0.15221098564945335
2017-10-16 02:00:00,-5.6964622287120195,-5.697836425275611,-5.696841919960906,-5.701365610625974,0.354800145277583
2017-10-16 02:15:00,-5.696633358549888,-5.698032381796123,-5.697080012327949,-5.701323474779443,0.39359635789700725
2017-10-16 02:30:00,-5.6966463627226736,-5.697974178895099,-5.69725884564138,-5.701086438564989,0.8089879734671924
2017-10-16 02:45:00,-5.696615207772572,-5.697633021626118,-5.6973336808383275,-5.7006704460990605,1.2736858073315107
2017-10-16 03:00:00,-5.696548451704324,-5.697680581054487,-5.697403060881559,-5.700648625484197,0.6352835894806146
2017-10-16 03:15:00,-5.696653981158598,-5.697748503959981,-5.697472149497244,-5.7006474597740056,0.6352835894806134
2017-10-16 03:30:00,-5.696760078467223,-5.697852729580706,-5.6975482655139364,-5.700675569378039,0.5870076880876871
2017-10-16 03:45:00,-5.696728906636453,-5.698198451982057,-5.69767830280756,-5.700891254485765,0.07428441028869102
2017-10-16 04:00:00,-5.69662430842157,-5.698654003998387,-5.697873443045726,-5.70115166626393,-0.23693293207323268
2017-10-16 04:15:00,-5.696619045796229,-5.699012381099505,-5.698101230656482,-5.7012822557542915,-0.19856025628795887
2017-10-16 04:30:00,-5.696595245836836,-5.699058192721612,-5.6982926230695075,-5.701136674963373,0.3030510281971573
2017-10-16 04:45:00,-5.696475877804386,-5.699431919091223,-5.69852048227385,-5.7012825421286415,-0.3223160904223233
2017-10-16 05:00:00,-5.696554168418604,-5.6997987950510485,-5.6987761448292895,-5.701393755533028,-0.4331005335962644
2017-10-16 05:15:00,-5.69669981789871,-5.700002230645755,-5.699021361992584,-5.7013519739644405,-0.24144114973764383
2017-10-16 05:30:00,-5.696826958172009,-5.700093401295914,-5.699235769853249,-5.701228736753934,-0.08867411733293419
2017-10-16 05:45:00,-5.69692880565219,-5.700041261165155,-5.699396868115631,-5.701015498360793,0.17223564298470137
2017-10-16 06:00:00,-5.696961234823091,-5.700037362002527,-5.69952496689301,-5.700883500420786,0.09719762555799752
2017-10-16 06:15:00,-5.697015664642182,-5.700173897779988,-5.699654753070405,-5.700890250020851,-0.2051484919801052
